Cusip, Name      
38150VHE2, GOLDMAN SACHS BK USA
38150VHF9, GOLDMAN SACHS BK USA
38150VHQ5, GOLDMAN SACHS BK USA
38150VJA8, GOLDMAN SACHS BK USA
38150VJB6, GOLDMAN SACHS BK USA
38150VJQ3, GOLDMAN SACHS BK USA
38173MAA0, GOLUB CAP BDC INC   
38173MAB8, GOLUB CAP BDC INC   
38173MAC6, GOLUB CAP BDC INC   
38259PAD4, GOOGLE INC          
384802AB0, GRAINGER W W INC    
384802AC8, GRAINGER W W INC    
384802AD6, GRAINGER W W INC    
384802AE4, GRAINGER W W INC    
386088AH1, DIAGEO INVT CORP    
39120VTD6, GREAT SOUTHN BK     
40049JAT4, GRUPO TELEVISA SAB  
40049JAZ0, GRUPO TELEVISA S A B
40049JBA4, GRUPO TELEVISA S A B
40049JBC0, GRUPO TELEVISA S A B
40049JBE6, GRUPO TELEVISA SAB  
403949AB6, HF SINCLAIR CORP    
404119AJ8, HCA INC.            
404119BN8, HCA INC.            
404119BQ1, HCA INC.            
404119BR9, HCA INC.            
404119BS7, HCA INC.            
404119BT5, HCA INC.            
404119BU2, HCA INC.            
404119BV0, HCA INC.            
404119BW8, HCA INC.            
404119BX6, HCA INC.            
404119BY4, HCA INC.            
404119BZ1, HCA INC.            
404119CA5, HCA INC.            
404119CB3, HCA INC.            
404119CC1, HCA INC.            
404119CP2, HCA INC.            
404119CQ0, HCA INC.            
404119CR8, HCA INC.            
404121AH8, HCA INC. NOTE CALL M
404121AJ4, HCA INC.            
40414LAE9, HEALTHPEAK          
40414LAM1, HEALTHPEAK          
40414LAN9, HEALTHPEAK          
40414LAQ2, HEALTHPEAK          
40414LAR0, HEALTHPEAK          
404280AG4, HSBC HOLDINGS PLC   
404280AH2, HSBC HOLDINGS PLC   
404280AM1, HSBC HOLDINGS PLC   
404280AQ2, HSBC HOLDINGS PLC   
404280AW9, HSBC HLDGS PLC      
404280BB4, HSBC HLDGS PLC      
404280BH1, HSBC HLDGS PLC      
404280CF4, HSBC HLDGS PLC      
404280DK2, HSBC HLDGS PLC      
404280DL0, HSBC HLDGS PLC      
404280DM8, HSBC HLDGS PLC      
404280DN6, HSBC HLDGS PLC      
40428HTA0, HSBC USA INC NEW    
40428HVL3, HSBC USA INC NEW    
4042K1Y98, HSBC USA INC NEW    
40434AH36, HSBC BANK USA NA    
40434ASW0, HSBC BANK USA NA    
40434AYQ6, HSBC BANK USA NA    
40434CAD7, HSBC USA INC NEW    
40434LAA3, HP INC              
40434LAB1, HP INC              
40434LAC9, HP INC              
40434LAF2, HP INC              
40434LAJ4, HP INC              
40434LAK1, HP INC              
40434LAL9, HP INC              
40434LAM7, HP INC              
40434LAN5, HP INC              
40442NBG5, HTLF BK DENVER CO   
40442NBT7, HTLF BK DENVER CO   
40442NCD1, HTLF BK DENVER CO   
40442NCG4, HTLF BK DENVER CO   
40442NCM1, HTLF BK DENVER CO   
40442NCS8, HTLF BK DENVER CO   
40449HAB3, HABIB AMERN BK NEW  
406216AW1, HALLIBURTON CO      
406216AY7, HALLIBURTON CO      
406216BA8, HALLIBURTON CO      
406216BE0, HALLIBURTON CO      
406216BJ9, HALLIBURTON CO      
406216BK6, HALLIBURTON CO      
406216BL4, HALLIBURTON CO      
40621PAA7, HALLIBURTON CO      
41013MAZ3, JOHN HANCOCK LIFE   
41013MCP3, JOHN HANCOCK LIFE   
41013MPZ7, JOHN HANCOCK LIFE   
41013MQG8, JOHN HANCOCK LIFE   
41013MQP8, JOHN HANCOCK LIFE   
41013MRD4, JOHN HANCOCK LIFE   
41013MRL6, JOHN HANCOCK LIFE   
41024LBR9, HANCOCK WHITNEY BK  
410867AA3, HANOVER INS GROUP   
410867AF2, HANOVER INS GROUP   
410867AG0, HANOVER INS GROUP   
412822AD0, HARLEY DAVIDSON INC 
412822AE8, HARLEY DAVIDSON INC 
413875AN5, L3HARRIS            
413875AR6, L3HARRIS            
413875AS4, L3HARRIS            
413875AT2, L3HARRIS            
413875AW5, L3HARRIS            
416515AP9, HARTFORD FINL SVCS  
416515AS3, HARTFORD FINL SVCS  
416515BA1, HARTFORD FINL SVCS  
416515BB9, HARTFORD FINL SVCS  
416515BD5, HARTFORD FINL SVCS  
416515BE3, HARTFORD FINL SVCS  
416515BF0, HARTFORD FINL SVCS  
416518AC2, HARTFORD FINL SVCS  
416518AD0, HARTFORD FINL SVCS  
418056AH0, HASBRO INC          
418056AS6, HASBRO INC          
418056AU1, HASBRO INC          
418056AV9, HASBRO INC          
421946AL8, HEALTHCARE RLTY TR  
421946AM6, HEALTHCARE RLTY TR  
42217KAX4, WELLTOWER INC       
42217KBB1, WELLTOWER INC       
42217KBC9, WELLTOWER INC       
42217KBF2, WELLTOWER INC       
42225UAD6, HEALTHCARE TRUST OF 
42225UAF1, HEALTHCARE TRUST OF 
42225UAG9, HEALTHCARE TRUST OF 
42225UAH7, HEALTHCARE TRUST OF 
42225UAJ3, HEALTHCARE TRUST OF 
42225UAK0, HEALTHCARE TRUST OF 
42225UAL8, HEALTHCARE TRUST OF 
42225UAM6, HEALTHCARE TRUST OF 
42250PAA1, HEALTHPEAK          
42250PAB9, HEALTHPEAK          
42250PAC7, HEALTHPEAK          
42250PAD5, HEALTHPEAK          
42250PAE3, HEALTHPEAK          
423074AF0, KRAFT HEINZ FOODS CO
42307TAG3, KRAFT HEINZ FOODS CO
423452AG6, HELMERICH &PAYNE INC
427096AH5, HERCULES CAPITAL INC
427096AJ1, HERCULES CAPITAL INC
427866AL2, HERSHEY CO          
427866AU2, HERSHEY CO          
427866BB3, HERSHEY CO          
427866BC1, HERSHEY CO          
427866BD9, HERSHEY CO          
427866BE7, HERSHEY CO          
427866BF4, HERSHEY CO          
427866BG2, HERSHEY CO          
427866BH0, HERSHEY CO          
427866BJ6, HERSHEY CO          
42809HAC1, HESS CORP           
42809HAD9, HESS CORP           
42809HAF4, HESS CORP           
42809HAG2, HESS CORP           
42809HAH0, HESS CORP           
428236BR3, HP INC              
42824CAW9, HEWLETT PACKARD     
42824CAX7, HEWLETT PACKARD     
42824CAY5, HEWLETT PACKARD     
42824CBG3, HEWLETT PACKARD     
42824CBJ7, HEWLETT PACKARD     
42824CBK4, HEWLETT PACKARD     
42824CBL2, HEWLETT PACKARD     
42824CBM0, HEWLETT PACKARD     
42824CBP3, HEWLETT PACKARD     
431282AP7, HIGHWOODS RLTY LTD  
431282AQ5, HIGHWOODS RLTY LTD  
431282AR3, HIGHWOODS RLTY LTD  
431282AT9, HIGHWOODS RLTY LTD  
436106AA6, HF SINCLAIR CORP    
437076AS1, HOME DEPOT INC      
437076AU6, HOME DEPOT INC      
437076AV4, HOME DEPOT INC      
437076BA9, HOME DEPOT INC      
437076BC5, HOME DEPOT INC      
437076BD3, HOME DEPOT INC      
437076BF8, HOME DEPOT INC      
437076BH4, HOME DEPOT INC      
437076BK7, HOME DEPOT INC      
437076BM3, HOME DEPOT INC      
437076BN1, HOME DEPOT INC      
437076BP6, HOME DEPOT INC      
437076BS0, HOME DEPOT INC      
437076BT8, HOME DEPOT INC      
437076BW1, HOME DEPOT INC      
437076BX9, HOME DEPOT INC      
437076BY7, HOME DEPOT INC      
437076BZ4, HOME DEPOT INC      
437076CA8, HOME DEPOT INC      
437076CB6, HOME DEPOT INC      
437076CC4, HOME DEPOT INC      
437076CD2, HOME DEPOT INC      
437076CE0, HOME DEPOT INC      
437076CF7, HOME DEPOT INC      
437076CG5, HOME DEPOT INC      
437076CH3, HOME DEPOT INC      
437076CJ9, HOME DEPOT INC      
437076CK6, HOME DEPOT INC      
437076CM2, HOME DEPOT INC      
437076CN0, HOME DEPOT INC      
437076CP5, HOME DEPOT INC      
437076CQ3, HOME DEPOT INC      
437076CR1, HOME DEPOT INC      
437076CS9, HOME DEPOT INC      
437076CT7, HOME DEPOT INC      
43719LAF2, HOME LN INVT BK F S 
43785QRL9, HOMESTREET BK       
438127AA0, HONDA MOTOR CO LTD  
438127AB8, HONDA MOTOR CO LTD  
438127AC6, HONDA MOTOR CO LTD  
438506AS6, HONEYWELL INTL INC  
438516AR7, HONEYWELL INTL INC  
438516AT3, HONEYWELL INTL INC  
438516BB1, HONEYWELL INTL INC  
438516BD7, HONEYWELL INTL INC  
438516BL9, HONEYWELL INTL INC  
438516BS4, HONEYWELL INTL INC  
438516BU9, HONEYWELL INTL INC  
438516BW5, HONEYWELL INTL INC  
438516BZ8, HONEYWELL INTL INC  
438516CA2, HONEYWELL INTL INC  
438516CB0, HONEYWELL INTL INC  
438516CE4, HONEYWELL INTL INC  
438516CF1, HONEYWELL INTL INC  
438516CH7, HONEYWELL INTL INC  
438516CJ3, HONEYWELL INTL INC  
438516CK0, HONEYWELL INTL INC  
438516CL8, HONEYWELL INTL INC  
438516CM6, HONEYWELL INTL INC  
440327AK0, HORACE MANN         
440452AF7, HORMEL FOODS CORP   
440452AG5, HORMEL FOODS CORP   
440452AH3, HORMEL FOODS CORP   
440452AJ9, HORMEL FOODS CORP   
44107TAV8, HOST HOTELS &RESORTS
44107TAW6, HOST HOTELS &RESORTS
44107TAX4, HOST HOTELS &RESORTS
44329ME33, HSBC BANK USA NA    
443510AJ1, HUBBELL INC         
443510AK8, HUBBELL INC         
44409MAA4, HUDSON PAC PPTYS L P
44409MAB2, HUDSON PAC PPTYS L P
44409MAC0, HUDSON PAC PPTYS L P
44409MAD8, HUDSON PAC PPTYS L P
444859BB7, HUMANA INC          
444859BD3, HUMANA INC          
444859BE1, HUMANA INC          
444859BF8, HUMANA INC          
444859BG6, HUMANA INC          
444859BK7, HUMANA INC          
444859BL5, HUMANA INC          
444859BM3, HUMANA INC          
444859BN1, HUMANA INC          
444859BP6, HUMANA INC          
444859BQ4, HUMANA INC          
444859BR2, HUMANA INC          
444859BT8, HUMANA INC          
444859BU5, HUMANA INC          
444859BV3, HUMANA INC          
444859BW1, HUMANA INC          
444859BX9, HUMANA INC          
445545AF3, HUNGARY (REPUBLIC   
445545AJ5, HUNGARY (REPUBLIC   
445545AL0, HUNGARY (REPUBLIC   
445658CD7, HUNT J B TRANS SVCS 
445658CF2, HUNT J B TRANS SVCS 
446150AM6, HUNTINGTON          
446150AQ7, HUNTINGTON          
446150AS3, HUNTINGTON          
446413AL0, HUNTINGTON INGALLS  
446413AS5, HUNTINGTON INGALLS  
446413AT3, HUNTINGTON INGALLS  
446413AW6, HUNTINGTON INGALLS  
446413AZ9, HUNTINGTON INGALLS  
44644MAJ0, HUNTINGTON NATIONAL 
44701QBE1, HUNTSMAN            
44701QBF8, HUNTSMAN            
448055AD5, CENOVUS ENERGY INC  
448055AP8, CENOVUS ENERGY INC  
448579AF9, HYATT HOTELS CORP   
448579AG7, HYATT HOTELS CORP   
448814CT8, HYDRO-QUEBEC        
448814DB6, HYDRO-QUEBEC        
448814EJ8, HYDRO-QUEBEC        
44989FAC3, INB NATL ASSN       
45083ANQ1, FIRST HORIZON BK    
45083ANS7, FIRST HORIZON BK    
451088BG2, IDABEL NATL BK OKLA 
451245AU8, IDAHO FIRST BK      
451245AY0, IDAHO FIRST BK      
451380BC2, IDAHO PWR CO        
45138LBD4, IDAHO PWR CO        
45138LBH5, IDAHO PWR CO        
45167RAG9, IDEX CORP           
45167RAH7, IDEX CORP           
452308AQ2, ILLINOIS TOOL WKS   
452308AR0, ILLINOIS TOOL WKS   
452308AT6, ILLINOIS TOOL WKS   
452308AX7, ILLINOIS TOOL WKS   
452327AM1, ILLUMINA INC        
452327AN9, ILLUMINA INC        
452327AP4, ILLUMINA INC        
45383UUZ6, INDEPENDENT BK      
45383UVM4, INDEPENDENT BK      
45385JAH1, INDEPENDENT BK      
45385JAN8, INDEPENDENT BK      
45385JAP3, INDEPENDENT BK      
45385JAU2, INDEPENDENT BK      
45385JAV0, INDEPENDENT BK      
45385JAW8, INDEPENDENT BK      
45385JAX6, INDEPENDENT BK      
454614AK4, INDIANA BELL TEL INC
454889AM8, INDIANA MICH PWR CO 
454889AQ9, INDIANA MICH PWR CO 
454889AR7, INDIANA MICH PWR CO 
454889AS5, INDIANA MICH PWR CO 
454889AT3, INDIANA MICH PWR CO 
454889AU0, INDIANA MICH PWR CO 
454889AV8, INDIANA MICH PWR CO 
455780DN3, INDONESIA(REPUBLIC  
45581EAL5, INDUSTRIAL &COML BK 
456837AH6, ING GROEP N.V.      
456837AK9, ING GROEP N.V.      
456837AM5, ING GROEP N.V.      
456837AP8, ING GROEP N.V.      
456837AQ6, ING GROEP N.V.      
456866AK8, TRANE TECHNOLOGIES  
456866AM4, TRANE TECHNOLOGIES  
456873AB4, INGERSOL RAND       
456873AD0, INGERSOL RAND       
456873AE8, INGERSOL RAND       
456873AF5, INGERSOL RAND       
45687AAG7, INGERSOLL-RAND GBL  
45687AAP7, INGERSOLL-RAND GBL  
457187AB8, INGREDION INC       
457187AC6, INGREDION INC       
457187AD4, INGREDION INC       
45780PBT1, INSTITUTION FOR SVGS
458140AK6, INTEL CORP          
458140AN0, INTEL CORP          
458140AP5, INTEL CORP          
458140AS9, INTEL CORP          
458140AT7, INTEL CORP          
458140AU4, INTEL CORP          
458140AV2, INTEL CORP          
458140AX8, INTEL CORP          
458140AY6, INTEL CORP          
458140BD1, INTEL CORP          
458140BG4, INTEL CORP          
458140BH2, INTEL CORP          
458140BJ8, INTEL CORP          
458140BK5, INTEL CORP          
458140BL3, INTEL CORP          
458140BM1, INTEL CORP          
458140BN9, INTEL CORP          
458140BP4, INTEL CORP          
458140BQ2, INTEL CORP          
458140BR0, INTEL CORP          
458140BT6, INTEL CORP          
458140BU3, INTEL CORP          
458140BV1, INTEL CORP          
458140BW9, INTEL CORP          
458140BX7, INTEL CORP          
458140BY5, INTEL CORP          
458140BZ2, INTEL CORP          
458140CA6, INTEL CORP          
458140CB4, INTEL CORP          
458140CC2, INTEL CORP          
458140CD0, INTEL CORP          
458140CE8, INTEL CORP          
458140CF5, INTEL CORP          
458140CG3, INTEL CORP          
458140CH1, INTEL CORP          
458140CJ7, INTEL CORP          
458140CK4, INTEL CORP          
4581X0CF3, INTER-AMERICAN      
4581X0CY2, INTER-AMERICAN      
4581X0DF2, INTER-AMERICAN      
4581X0DJ4, INTER-AMERICAN DEV  
4581X0DK1, INTER-AMERICAN DEV  
4581X0DL9, INTER-AMERICAN DEV  
4581X0DN5, INTER-AMERICAN DEV  
4581X0DP0, INTER-AMERICAN DEV  
4581X0DV7, INTER-AMERICAN DEV  
4581X0DZ8, INTER-AMERICAN DEV  
45866FAD6, INTERCONTINENTAL    
45866FAF1, INTERCONTINENTAL    
45866FAH7, INTERCONTINENTAL    
45866FAJ3, INTERCONTINENTAL    
45866FAK0, INTERCONTINENTAL    
45866FAL8, INTERCONTINENTAL    
45866FAN4, INTERCONTINENTAL    
45866FAP9, INTERCONTINENTAL    
45866FAQ7, INTERCONTINENTAL    
45866FAT1, INTERCONTINENTAL    
45866FAU8, INTERCONTINENTAL    
45866FAV6, INTERCONTINENTAL    
45866FAW4, INTERCONTINENTAL    
45866FAX2, INTERCONTINENTAL    
45866FAY0, INTERCONTINENTAL    
459056HV2, INTERNATIONAL BK FOR
459058FT5, INTERNATIONAL BK FOR
459058GE7, INTERNATIONAL BK FOR
459058GQ0, INTERNATIONAL BK FOR
459058HT3, INTERNATIONAL BK FOR
459058JA2, INTERNATIONAL BK FOR
459058JE4, INTERNATIONAL BK FOR
459058JL8, INTERNATIONAL BK FOR
459058JN4, INTERNATIONAL BK FOR
459058JT1, INTERNATIONAL BK FOR
459058JW4, INTERNATIONAL BK FOR
459058KT9, INTERNATIONAL BK FOR
45905URL0, INTERNATIONAL BANK  
45906M3R0, INTERNATIONAL BK FOR
45906M3T6, INTERNATIONAL BK FOR
45906M4A6, INTERNATIONAL BK FOR
45906M4C2, INTERNATIONAL BK FOR
45906M4E8, INTERNATIONAL BK FOR
459200AM3, INTERNATIONAL       
459200AP6, INTERNATIONAL       
459200AS0, INTERNATIONAL       
459200BB6, INTERNATIONAL       
459200GS4, INTERNATIONAL       
459200HF1, INTERNATIONAL       
459200HP9, INTERNATIONAL       
459200HU8, INTERNATIONAL       
459200JG7, INTERNATIONAL       
459200JH5, INTERNATIONAL       
459200JR3, INTERNATIONAL       
459200JY8, INTERNATIONAL       
459200JZ5, INTERNATIONAL       
459200KA8, INTERNATIONAL       
459200KB6, INTERNATIONAL       
459200KC4, INTERNATIONAL       
459200KH3, INTERNATIONAL       
459200KJ9, INTERNATIONAL       
459200KK6, INTERNATIONAL       
459200KL4, INTERNATIONAL       
459200KM2, INTERNATIONAL       
459200KN0, INTERNATIONAL       
459200KP5, INTERNATIONAL       
459200KS9, INTERNATIONAL       
459200KT7, INTERNATIONAL       
459200KU4, INTERNATIONAL       
459200KV2, INTERNATIONAL       
459200KW0, INTERNATIONAL       
459200KX8, INTERNATIONAL       
459200KY6, INTERNATIONAL       
459200KZ3, INTERNATIONAL       
459506AE1, INTERNATIONAL       
459506AK7, INTERNATIONAL       
459506AL5, INTERNATIONAL       
460146AP8, INTERNATIONAL PAPER 
460146BD4, INTERNATIONAL PAPER 
460146CH4, INTERNATIONAL PAPER 
460146CK7, INTERNATIONAL PAPER 
460146CM3, INTERNATIONAL PAPER 
460146CQ4, INTERNATIONAL PAPER 
460146CS0, INTERNATIONAL PAPER 
460690BP4, INTERPUBLIC GROUP   
460690BQ2, INTERPUBLIC GROUP   
460690BR0, INTERPUBLIC GROUP   
460690BS8, INTERPUBLIC GROUP   
460690BT6, INTERPUBLIC GROUP   
460690BU3, INTERPUBLIC GROUP   
46091MAA2, INVESTAR BK NATL    
461070AK0, INTERSTATE PWR &LT  
461070AL8, INTERSTATE PWR &LT  
461070AN4, INTERSTATE PWR &LT  
461070AP9, INTERSTATE PWR &LT  
461070AQ7, INTERSTATE PWR &LT  
461070AR5, INTERSTATE PWR &LT  
461070AS3, INTERSTATE PWR &LT  
461070AT1, INTERSTATE PWR &LT  
46115HAP2, INTESA SANPAOLO S P 
46124HAA4, INTUIT              
46124HAB2, INTUIT              
46124HAC0, INTUIT              
46124HAD8, INTUIT              
46132FAB6, INVESCO FINANCE PLC 
46132FAC4, INVESCO FINANCE PLC 
46132FAD2, INVESCO FINANCE PLC 
46188BAA0, INVITATION HOMES    
46188BAB8, INVITATION HOMES    
46188BAC6, INVITATION HOMES    
46188BAD4, INVITATION HOMES    
462613AM2, IPALCO ENTERPRISES  
462613AP5, IPALCO ENTERPRISES  
465076TJ6, ISRAEL DISC BK NEW  
465076TQ0, ISRAEL DISC BK NEW  
465076TU1, ISRAEL DISC BK NEW  
465076TX5, ISRAEL DISC BK NEW  
465076UC9, ISRAEL DISC BK NEW  
465138ZR9, ISRAEL ST           
465139MX8, ISRAEL ST           
465139TG8, ISRAEL ST           
465685AH8, ITC HLDGS CORP      
465685AJ4, ITC HLDGS CORP      
465685AK1, ITC HLDGS CORP      
465685AP0, ITC HLDGS CORP      
46593LAW9, JPMORGAN CHASE BK N 
46593LAX7, JPMORGAN CHASE BK N 
46593LBL2, JPMORGAN CHASE BK N 
46593LD55, JPMORGAN CHASE BK N 
46593LD71, JPMORGAN CHASE BK N 
46593LDA4, JPMORGAN CHASE BK N 
46593LDB2, JPMORGAN CHASE BK N 
46593LDJ5, JPMORGAN CHASE BK N 
46593LDL0, JPMORGAN CHASE BK N 
46593LDW6, JPMORGAN CHASE BK N 
46593LDX4, JPMORGAN CHASE BK N 
46593LE54, JPMORGAN CHASE BK N 
46593LE62, JPMORGAN CHASE BK N 
46593LE88, JPMORGAN CHASE BK N 
46593LEB1, JPMORGAN CHASE BK N 
46593LEK1, JPMORGAN CHASE BK N 
46593LEN5, JPMORGAN CHASE BK N 
46593LEP0, JPMORGAN CHASE BK N 
46593LET2, JPMORGAN CHASE BK N 
46593LEX3, JPMORGAN CHASE BK N 
46593LF95, JPMORGAN CHASE BK N 
46593LFD6, JPMORGAN CHASE BK N 
46593LFU8, JPMORGAN CHASE BK N 
46593LG78, JPMORGAN CHASE BK N 
46593LG94, JPMORGAN CHASE BK N 
46593LH69, JPMORGAN CHASE BK N 
46593LJ34, JPMORGAN CHASE BK N 
46593LJ59, JPMORGAN CHASE BK N 
46593LJ83, JPMORGAN CHASE BK N 
46593LL23, JPMORGAN CHASE BK N 
46593LL31, JPMORGAN CHASE BK N 
46593LL49, JPMORGAN CHASE BK N 
46593LL72, JPMORGAN CHASE BK N 
46593LM89, JPMORGAN CHASE BK N 
46593LM97, JPMORGAN CHASE BK N 
46593LN96, JPMORGAN CHASE BK N 
46593LNY1, JPMORGAN CHASE BK N 
46593LP60, JPMORGAN CHASE BK N 
46593LPK9, JPMORGAN CHASE BK N 
46593LPR4, JPMORGAN CHASE BK N 
46593LPV5, JPMORGAN CHASE BK N 
46593LQ77, JPMORGAN CHASE BK N 
46593LQK8, JPMORGAN CHASE BK N 
46593LQM4, JPMORGAN CHASE BK N 
46593LR76, JPMORGAN CHASE BK N 
46593LR84, JPMORGAN CHASE BK N 
46593LRG6, JPMORGAN CHASE BK N 
46593LRR2, JPMORGAN CHASE BK N 
46593LRT8, JPMORGAN CHASE BK N 
46593LRW1, JPMORGAN CHASE BK N 
46593LRY7, JPMORGAN CHASE BK N 
46593LS26, JPMORGAN CHASE BK N 
46593LS42, JPMORGAN CHASE BK N 
46593LSB6, JPMORGAN CHASE BK N 
46593LSF7, JPMORGAN CHASE BK N 
46593LSY6, JPMORGAN CHASE BK N 
46593LSZ3, JPMORGAN CHASE BK N 
46593LT66, JPMORGAN CHASE BANK 
46593LT82, JPMORGAN CHASE BK N 
46593LTC3, JPMORGAN CHASE BK N 
46593LU31, JPMORGAN CHASE BANK 
46593LUA5, JPMORGAN CHASE BK N 
46593LUE7, JPMORGAN CHASE BK N 
46593LUF4, JPMORGAN CHASE BK N 
46593LUG2, JPMORGAN CHASE BK N 
46593LUM9, JPMORGAN CHASE BK N 
46593LUP2, JPMORGAN CHASE BK N 
46593LW54, JPMORGAN CHASE BK N 
46593LX38, JPMORGAN CHASE BK N 
46593LX46, JPMORGAN CHASE BK N 
46625HHF0, JPMORGAN CHASE &CO  
46625HHV5, JPMORGAN CHASE &CO  
46625HJB7, JPMORGAN CHASE &CO  
46625HJM3, JPMORGAN CHASE &CO  
46625HJT8, JPMORGAN CHASE &CO  
46625HJU5, JPMORGAN CHASE &CO  
46625HJX9, JPMORGAN CHASE &CO  
46625HJY7, JPMORGAN CHASE &CO  
46625HJZ4, JPMORGAN CHASE &CO  
46625HKC3, JPMORGAN CHASE &CO  
46625HLL2, JPMORGAN CHASE &CO  
46625HMN7, JPMORGAN CHASE &CO  
46625HNJ5, JPMORGAN CHASE &CO  
46625HQW3, JPMORGAN CHASE &CO  
46625HRS1, JPMORGAN CHASE &CO  
46625HRV4, JPMORGAN CHASE &CO  
46625HRX0, JPMORGAN CHASE &CO  
466313AH6, JABIL INC           
466313AJ2, JABIL INC           
466313AK9, JABIL INC           
466313AL7, JABIL INC           
466313AM5, JABIL INC           
46656MAE1, JPMORGAN CHASE BK N 
46656MAM3, JPMORGAN CHASE BK N 
46656MAQ4, JPMORGAN CHASE BK N 
46656MAR2, JPMORGAN CHASE BK N 
46656MAZ4, JPMORGAN CHASE BK N 
46656MBD2, JPMORGAN CHASE BK N 
46656MBJ9, JPMORGAN CHASE BK N 
46656MBR1, JPMORGAN CHASE BK N 
46656MBW0, JPMORGAN CHASE BK N 
46656MBY6, JPMORGAN CHASE BK N 
46656MBZ3, JPMORGAN CHASE BK N 
46656MCB5, JPMORGAN CHASE BK N 
46656MCD1, JPMORGAN CHASE BK N 
46656MCH2, JPMORGAN CHASE BK N 
46656MCQ2, JPMORGAN CHASE BK N 
46656MCR0, JPMORGAN CHASE BK N 
46656MCT6, JPMORGAN CHASE BK N 
46656MCW9, JPMORGAN CHASE BK N 
46656MCY5, JPMORGAN CHASE BK N 
46656MDA6, JPMORGAN CHASE BK N 
46656MDB4, JPMORGAN CHASE BK N 
46656MDC2, JPMORGAN CHASE BK N 
46656MDD0, JPMORGAN CHASE BK N 
46656MDE8, JPMORGAN CHASE BK N 
46656MDF5, JPMORGAN CHASE BK N 
46656MDG3, JPMORGAN CHASE BK N 
46656MDH1, JPMORGAN CHASE BK N 
46656MDJ7, JPMORGAN CHASE BK N 
46656MDL2, JPMORGAN CHASE BK N 
46656MDN8, JPMORGAN CHASE BK N 
46656MDS7, JPMORGAN CHASE BK N 
46656MDT5, JPMORGAN CHASE BK N 
46656MDU2, JPMORGAN CHASE BK N 
46656PAA2, JABIL INC           
46817MAJ6, JACKSON FINANCIAL   
46817MAL1, JACKSON FINANCIAL   
46817MAN7, JACKSON FINANCIAL   
46817MAR8, JACKSON FINANCIAL   
46817MAS6, JACKSON FINANCIAL   
469814AA5, JACOBS SOLUTIONS INC
47102XAJ4, JANUS HENDERSON     
47215PAC0, JD.COM INC          
47215PAE6, JD.COM INC          
472319AC6, JEFFERIES GROUP INC 
472319AE2, JEFFERIES GROUP INC 
472319AM4, JEFFERIES GROUP INC 
47233JAG3, JEFFERIES FINANCIAL 
47233JBH0, JEFFERIES FINANCIAL 
47233JCD8, JEFFERIES FINANCIAL 
47233JCK2, JEFFERIES FINANCIAL 
47233JCZ9, JEFFERIES FINANCIAL 
47233JDS4, JEFFERIES FINANCIAL 
47233JDV7, JEFFERIES FINANCIAL 
47233JDX3, JEFFERIES FINANCIAL 
47233JDZ8, JEFFERIES FINANCIAL 
47233JGT9, JEFFERIES FINANCIAL 
47804GHW6, JOHN MARSHALL       
478160AJ3, JOHNSON &JOHNSON    
478160AL8, JOHNSON &JOHNSON    
478160AN4, JOHNSON &JOHNSON    
478160AT1, JOHNSON &JOHNSON    
478160AV6, JOHNSON &JOHNSON    
478160BA1, JOHNSON &JOHNSON    
478160BH6, JOHNSON &JOHNSON    
478160BJ2, JOHNSON &JOHNSON    
478160BK9, JOHNSON &JOHNSON    
478160BU7, JOHNSON &JOHNSON    
478160BV5, JOHNSON &JOHNSON    
478160BY9, JOHNSON &JOHNSON    
478160CE2, JOHNSON &JOHNSON    
478160CF9, JOHNSON &JOHNSON    
478160CG7, JOHNSON &JOHNSON    
478160CJ1, JOHNSON &JOHNSON    
478160CK8, JOHNSON &JOHNSON    
478160CL6, JOHNSON &JOHNSON    
478160CM4, JOHNSON &JOHNSON    
478160CN2, JOHNSON &JOHNSON    
478160CP7, JOHNSON &JOHNSON    
478160CQ5, JOHNSON &JOHNSON    
478160CR3, JOHNSON &JOHNSON    
478160CS1, JOHNSON &JOHNSON    
478160CT9, JOHNSON &JOHNSON    
478375AG3, JOHNSON CONTROLS    
478375AL2, JOHNSON CONTROLS    
478375AN8, JOHNSON CONTROLS    
478375AR9, JOHNSON CONTROLS    
478375AS7, JOHNSON CONTROLS    
478375AU2, JOHNSON CONTROLS    
47837RAA8, JOHNSON CTLS INTL   
47837RAD2, JOHNSON CTLS INTL   
47837RAE0, JOHNSON CTLS INTL   
48040PJN6, JONESBORO ST BK     
48040PNB7, JONESBORO ST BK     
48040PNC5, JONESBORO ST BK     
48040PNQ4, JONESBORO ST BK     
48040PNR2, JONESBORO ST BK     
48040PNS0, JONESBORO ST BK     
48126BAA1, JPMORGAN CHASE &CO  
48128G2L3, JPMORGAN CHASE &CO  
48128G3B4, JPMORGAN CHASE &CO  
48128G3G3, JPMORGAN CHASE &CO  
48128GT34, JPMORGAN CHASE &CO  
48128GT83, JPMORGAN CHASE &CO  
48128GU65, JPMORGAN CHASE &CO  
48128GV31, JPMORGAN CHASE &CO  
48128GY38, JPMORGAN CHASE &CO  
48128UC64, JPMORGAN CHASE BK N 
48128UHS1, JPMORGAN CHASE BK N 
48128UJN0, JPMORGAN CHASE BK N 
48128UMS5, JPMORGAN CHASE BK N 
48128USL4, JPMORGAN CHASE BK N 
